CD,PER,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,CTA_ENT,CTA_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,DIASEM,HORA,R_PRE_MOD,FCH_PRE_MO,R_DEF_MOD,FCH_DEF_MO,TIPO,FACTOR
40,1024,003,1,307-2,0300528,40,13A232,03,40123,0072,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,10553
40,1024,003,1,307-2,0300528,40,13A232,03,40123,0034,1,1,0,00,06/11/2024,00,06/11/2024,1,-,-,06,2,03,01,01,01,-,01,00,00,-, ,00,06/11/2024,00,06/11/2024,1,10553
40,1024,003,1,307-2,0300528,40,13A232,03,40123,0146,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,05/11/2024,00,05/11/2024,1,10553
40,1024,003,1,336-9,0300723,40,13A232,03,40130,0105,1,1,0,00,13/11/2024,00,13/11/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,13/11/2024,00,13/11/2024,1,10633
40,1024,003,1,336-9,0300723,40,13A232,03,40130,0090,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,05/11/2024,00,05/11/2024,1,10633
40,1024,003,1,336-9,0300723,40,13A232,03,40130,0030,2,1,0,01,05/11/2024,01,05/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,05/11/2024,01,05/11/2024,1,0
40,1024,003,1,336-9,0300723,40,13A232,03,40130,0061,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,10633
40,1024,003,1,335-4,0300742,40,13A232,03,40132,0093,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,31/10/2024,00,31/10/2024,1,10631
40,1024,003,1,335-4,0300742,40,13A232,03,40132,0055,2,1,0,00,13/11/2024,00,13/11/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,13/11/2024,00,13/11/2024,1,10631
40,1024,003,1,335-4,0300742,40,13A232,03,40132,0019,1,1,0,00,04/11/2024,00,04/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,15,04/11/2024,15,04/11/2024,1,0
40,1024,003,1,335-4,0300742,40,13A232,03,40132,0126,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,04/11/2024,00,04/11/2024,1,10631
40,1024,003,1,224-8,0301005,40,13A232,03,40139,0133,1,1,0,06,11/11/2024,06,11/11/2024,2,-,-, , , , , , ,-, , , ,-, ,06,11/11/2024,06,11/11/2024,1,0
40,1024,003,1,224-8,0301005,40,13A232,03,40139,0066,3,1,0,00,07/11/2024,00,07/11/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,07/11/2024,00,07/11/2024,1,9015
40,1024,003,1,224-8,0301005,40,13A232,03,40139,0100,4,1,0,06,05/11/2024,06,05/11/2024,2,-,-, , , , , , ,-, , , ,-, ,06,05/11/2024,06,05/11/2024,1,0
40,1024,003,1,224-8,0301005,40,13A232,03,40139,0024,2,1,0,00,14/11/2024,00,14/11/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,14/11/2024,00,14/11/2024,1,9015
28,1024,002,1,071-3,0400401,28,11A232,04,40082,0012,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,08,1, , ,04,04,-,08,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7949
28,1024,002,1,071-3,0400401,28,11A232,04,40082,0084,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7949
28,1024,002,1,071-3,0400401,28,11A232,04,40082,0056,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,7949
28,1024,002,1,071-3,0400401,28,11A232,04,40082,0033,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7949
28,1024,002,1,202-9,0400649,28,11A232,04,40094,0016,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,07,1, , ,02,01,-,07,00,00,-, ,00,29/10/2024,00,29/10/2024,1,7624
28,1024,002,1,202-9,0400649,28,11A232,04,40094,0053,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,29/10/2024,00,29/10/2024,1,7624
28,1024,002,1,202-9,0400649,28,11A232,04,40094,0105,4,1,0,00,29/10/2024,00,29/10/2024,1,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,7624
28,1024,002,1,202-9,0400649,28,11A232,04,40094,0125,3,1,0,00,06/11/2024,00,06/11/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,06/11/2024,00,06/11/2024,1,7624
28,1024,002,1,217-5,0400752,28,11A232,04,40098,0098,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,05,1, , ,02,03,-,05,00,00,-, ,00,31/10/2024,00,31/10/2024,1,7119
28,1024,002,1,217-5,0400752,28,11A232,04,40098,0015,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,31/10/2024,00,31/10/2024,1,7119
28,1024,002,1,217-5,0400752,28,11A232,04,40098,0058,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,31/10/2024,00,31/10/2024,1,7119
28,1024,002,1,217-5,0400752,28,11A232,04,40098,0046,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,05/11/2024,00,05/11/2024,1,7119
28,1024,002,1,068-1,0400779,28,11A232,04,40100,0043,2,1,0,00,14/11/2024,00,14/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,14/11/2024,00,14/11/2024,1,7742
28,1024,002,1,068-1,0400779,28,11A232,04,40100,0095,4,1,0,00,01/11/2024,00,01/11/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,01/11/2024,00,01/11/2024,1,7742
28,1024,002,1,068-1,0400779,28,11A232,04,40100,0075,3,1,0,00,01/11/2024,00,01/11/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,01/11/2024,00,01/11/2024,1,7742
28,1024,002,1,068-1,0400779,28,11A232,04,40100,0023,1,1,0,00,14/11/2024,00,14/11/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,14,14/11/2024,14,14/11/2024,1,0
28,1024,002,1,073-2,0400306,28,12A232,04,40111,0163,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,7316
28,1024,002,1,073-2,0400306,28,12A232,04,40111,0098,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,05/11/2024,00,05/11/2024,1,7316
28,1024,002,1,073-2,0400306,28,12A232,04,40111,0060,2,1,0,00,04/11/2024,00,04/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,04/11/2024,00,04/11/2024,1,7316
28,1024,002,1,073-2,0400306,28,12A232,04,40111,0018,1,1,0,00,05/11/2024,00,05/11/2024,2,-,-,03,1, , ,03,01,-,03,00,00,-, ,00,05/11/2024,00,05/11/2024,1,7316
28,1024,002,1,107-3,0400522,28,12A232,04,40120,0011,1,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6913
28,1024,002,1,107-3,0400522,28,12A232,04,40120,0087,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6913
28,1024,002,1,107-3,0400522,28,12A232,04,40120,0130,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6913
28,1024,002,1,107-3,0400522,28,12A232,04,40120,0075,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,6913
28,1024,002,1,214-1,0400607,28,12A232,04,40126,0109,3,1,0,00,06/11/2024,00,06/11/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,06/11/2024,00,06/11/2024,1,7085
28,1024,002,1,214-1,0400607,28,12A232,04,40126,0147,1,1,0,00,01/11/2024,00,01/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,01/11/2024,00,01/11/2024,1,7085
28,1024,002,1,214-1,0400607,28,12A232,04,40126,0126,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,31/10/2024,00,31/10/2024,1,7085
28,1024,002,1,214-1,0400607,28,12A232,04,40126,0022,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7085
28,1024,002,1,221-1,0400731,28,12A232,04,40130,0140,4,1,0,00,08/11/2024,00,08/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,08/11/2024,00,08/11/2024,1,7425
28,1024,002,1,221-1,0400731,28,12A232,04,40130,0009,1,1,0,00,01/11/2024,00,01/11/2024,2,-,-,03,1, , ,02,03,-,03,00,00,-, ,00,01/11/2024,00,01/11/2024,1,7425
28,1024,002,1,221-1,0400731,28,12A232,04,40130,0094,3,1,0,00,08/11/2024,00,08/11/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,08/11/2024,00,08/11/2024,1,7425
28,1024,002,1,221-1,0400731,28,12A232,04,40130,0057,2,1,0,00,05/11/2024,00,05/11/2024,2,-,-,03,1, , ,03,03,-,03,00,00,-, ,00,05/11/2024,00,05/11/2024,1,7425
28,1024,002,1,240-4,0400351,28,13A232,04,40137,0048,1,1,0,00,08/11/2024,00,08/11/2024,2,-,-,04,1, , ,02,04,-,04,00,00,-, ,14,08/11/2024,14,08/11/2024,1,0
28,1024,002,1,240-4,0400351,28,13A232,04,40137,0090,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,5789
28,1024,002,1,240-4,0400351,28,13A232,04,40137,0006,4,1,0,00,28/10/2024,00,28/10/2024,2,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,28/10/2024,00,28/10/2024,1,5789
28,1024,002,1,240-4,0400351,28,13A232,04,40137,0155,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,29/10/2024,00,29/10/2024,1,5789
28,1024,002,1,214-1,0400412,28,13A232,04,40139,0045,4,1,0,00,01/11/2024,00,01/11/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,01/11/2024,00,01/11/2024,1,10089
28,1024,002,1,214-1,0400412,28,13A232,04,40139,0130,2,1,0,00,08/11/2024,00,08/11/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,08/11/2024,00,08/11/2024,1,10089
28,1024,002,1,214-1,0400412,28,13A232,04,40139,0004,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,10089
28,1024,002,1,214-1,0400412,28,13A232,04,40139,0071,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,29/10/2024,00,29/10/2024,1,10089
17,1024,030,1,258-3,0504539,17,12A232,05,41236,0068,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,06,1, , ,06,02,-,06,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8818
17,1024,030,1,258-3,0504539,17,12A232,05,41236,0103,3,1,0,00,07/11/2024,00,07/11/2024,2,-,-,04,1, , ,03,02,-,04,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8818
17,1024,030,1,258-3,0504539,17,12A232,05,41236,0139,4,1,0,00,14/11/2024,00,14/11/2024,1,-,-,06,2,02,02,02,01,-,02,00,00,-, ,00,14/11/2024,00,14/11/2024,1,8818
17,1024,030,1,258-3,0504539,17,12A232,05,41236,0030,1,1,0,00,07/11/2024,00,07/11/2024,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8818
17,1024,030,1,041-1,0504693,17,12A232,05,41238,0142,4,1,0,00,06/11/2024,00,06/11/2024,2,-,-,06,1, , ,02,02,-,06,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8240
17,1024,030,1,041-1,0504693,17,12A232,05,41238,0080,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8240
17,1024,030,1,041-1,0504693,17,12A232,05,41238,0091,3,1,0,00,08/11/2024,00,08/11/2024,1,-,-,05,2,02,03,02,02,-,03,00,00,-, ,00,08/11/2024,00,08/11/2024,1,8240
17,1024,030,1,041-1,0504693,17,12A232,05,41238,0012,1,1,0,00,12/11/2024,00,12/11/2024,2,-,-,05,1, , ,04,01,-,05,00,00,-, ,16,12/11/2024,16,12/11/2024,1,0
17,1024,030,1,260-0,0505049,17,12A232,05,41245,0102,3,1,0,00,31/10/2024,00,31/10/2024,1,-,-,05,2,02,01,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8076
17,1024,030,1,260-0,0505049,17,12A232,05,41245,0020,1,1,0,00,12/11/2024,00,12/11/2024,2,-,-,03,1, , ,01,03,-,03,00,00,-, ,00,12/11/2024,00,12/11/2024,1,8076
17,1024,030,1,260-0,0505049,17,12A232,05,41245,0062,2,1,0,00,13/11/2024,00,13/11/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,13/11/2024,00,13/11/2024,1,8076
17,1024,030,1,260-0,0505049,17,12A232,05,41245,0140,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8076
17,1024,030,1,211-7,0503940,17,13A232,05,41258,0050,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,06,1, , ,02,01,-,06,00,00,-, ,00,31/10/2024,00,31/10/2024,1,9908
17,1024,030,1,211-7,0503940,17,13A232,05,41258,0019,1,1,0,00,07/11/2024,00,07/11/2024,2,-,-,05,1, , ,01,02,-,05,00,00,-, ,00,07/11/2024,00,07/11/2024,1,9908
17,1024,030,1,211-7,0503940,17,13A232,05,41258,0087,3,1,0,00,04/11/2024,00,04/11/2024,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,04/11/2024,00,04/11/2024,1,9908
17,1024,030,1,211-7,0503940,17,13A232,05,41258,0119,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,9908
17,1024,030,1,011-0,0504083,17,13A232,05,41259,0116,4,1,0,00,13/11/2024,00,13/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,13/11/2024,00,13/11/2024,1,8536
17,1024,030,1,011-0,0504083,17,13A232,05,41259,0088,3,1,0,00,14/11/2024,00,14/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,14/11/2024,00,14/11/2024,1,8536
17,1024,030,1,011-0,0504083,17,13A232,05,41259,0026,1,1,0,01,11/11/2024,01,11/11/2024,2,-,-, , , , , , ,-, , , ,-, ,01,11/11/2024,01,11/11/2024,1,0
17,1024,030,1,011-0,0504083,17,13A232,05,41259,0075,2,1,0,00,06/11/2024,00,06/11/2024,2,-,-,04,1, , ,02,03,-,04,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8536
17,1024,030,1,249-4,0504556,17,13A232,05,41262,0103,4,1,0,00,14/11/2024,00,14/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,14/11/2024,00,14/11/2024,1,10498
17,1024,030,1,249-4,0504556,17,13A232,05,41262,0017,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,07,1, , ,01,01,-,07,00,00,-, ,00,29/10/2024,00,29/10/2024,1,10498
17,1024,030,1,249-4,0504556,17,13A232,05,41262,0002,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,10498
17,1024,030,1,249-4,0504556,17,13A232,05,41262,0070,3,1,0,08,05/11/2024,08,05/11/2024,2,-,-, , , , , , ,-, , , ,-, ,08,05/11/2024,08,05/11/2024,1,0
17,1024,027,1,177-2,0502815,17,11A232,05,41314,0027,1,1,0,05,29/10/2024,05,29/10/2024,2,-,-, , , , , , ,-, , , ,-, ,05,29/10/2024,05,29/10/2024,1,0
17,1024,027,1,177-2,0502815,17,11A232,05,41314,0142,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8534
17,1024,027,1,177-2,0502815,17,11A232,05,41314,0105,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,03,1, , ,01,03,-,03,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8534
17,1024,027,1,177-2,0502815,17,11A232,05,41314,0066,2,1,0,05,29/10/2024,05,29/10/2024,2,-,-, , , , , , ,-, , , ,-, ,05,29/10/2024,05,29/10/2024,1,0
17,1024,027,1,164-5,0502971,17,11A232,05,41318,0069,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,9297
17,1024,027,1,164-5,0502971,17,11A232,05,41318,0046,2,1,0,00,04/11/2024,00,04/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,04/11/2024,00,04/11/2024,1,9297
17,1024,027,1,164-5,0502971,17,11A232,05,41318,0093,4,1,0,00,11/11/2024,00,11/11/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,11/11/2024,00,11/11/2024,1,9297
17,1024,027,1,164-5,0502971,17,11A232,05,41318,0025,1,1,0,00,30/10/2024,00,30/10/2024,2,-,-,06,1, , ,02,02,-,06,00,00,-, ,00,30/10/2024,00,30/10/2024,1,9297
17,1024,030,1,300-7,0503485,17,11A232,05,41322,0079,3,1,0,00,13/11/2024,00,13/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,13/11/2024,00,13/11/2024,1,8189
17,1024,030,1,300-7,0503485,17,11A232,05,41322,0055,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8189
17,1024,030,1,300-7,0503485,17,11A232,05,41322,0033,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8189
17,1024,030,1,300-7,0503485,17,11A232,05,41322,0110,4,1,0,00,13/11/2024,00,13/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,13/11/2024,00,13/11/2024,1,8189
17,1024,030,1,288-4,0504009,17,11A232,05,41325,0069,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9306
17,1024,030,1,288-4,0504009,17,11A232,05,41325,0015,4,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9306
17,1024,030,1,288-4,0504009,17,11A232,05,41325,0101,3,1,0,00,07/11/2024,00,07/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,07/11/2024,00,07/11/2024,1,9306
17,1024,030,1,288-4,0504009,17,11A232,05,41325,0041,1,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,9306
17,1024,030,1,290-1,0505277,17,11A232,05,41340,0020,1,1,0,00,14/11/2024,00,14/11/2024,2,-,-,06,1, , ,02,03,-,06,00,00,-, ,00,14/11/2024,00,14/11/2024,1,9109
17,1024,030,1,290-1,0505277,17,11A232,05,41340,0103,4,1,0,00,12/11/2024,00,12/11/2024,1,-,-,03,2,02,01,01,01,-,01,00,00,-, ,00,12/11/2024,00,12/11/2024,1,9109
17,1024,030,1,290-1,0505277,17,11A232,05,41340,0047,2,1,0,00,12/11/2024,00,12/11/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,12/11/2024,00,12/11/2024,1,9109
17,1024,030,1,290-1,0505277,17,11A232,05,41340,0075,3,1,0,00,06/11/2024,00,06/11/2024,2,-,-,09,1, , ,01,04,-,09,00,00,-, ,00,06/11/2024,00,06/11/2024,1,9109
17,1024,030,1,023-3,0503475,17,12A232,05,41347,0111,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8625
17,1024,030,1,023-3,0503475,17,12A232,05,41347,0016,1,1,0,00,04/11/2024,00,04/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,04/11/2024,00,04/11/2024,1,8625
17,1024,030,1,023-3,0503475,17,12A232,05,41347,0141,3,1,0,00,11/11/2024,00,11/11/2024,2,-,-,04,1, , ,04,04,-,04,00,00,-, ,00,11/11/2024,00,11/11/2024,1,8625
17,1024,030,1,023-3,0503475,17,12A232,05,41347,0055,2,1,0,00,01/11/2024,00,01/11/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,01/11/2024,00,01/11/2024,1,8625
17,1024,030,1,289-9,0503737,17,12A232,05,41351,0039,2,1,0,00,11/11/2024,00,11/11/2024,2,-,-,04,1, , ,02,04,-,04,00,00,-, ,00,11/11/2024,00,11/11/2024,1,7835
17,1024,030,1,289-9,0503737,17,12A232,05,41351,0119,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,06,1, , ,03,01,-,06,00,00,-, ,00,31/10/2024,00,31/10/2024,1,7835
17,1024,030,1,289-9,0503737,17,12A232,05,41351,0006,1,1,0,10,31/10/2024,10,31/10/2024,2,-,-, , , , , , ,-, , , ,-, ,10,31/10/2024,10,31/10/2024,1,0
17,1024,030,1,289-9,0503737,17,12A232,05,41351,0071,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7835
17,1024,030,1,224-4,0503815,17,12A232,05,41353,0042,2,1,0,00,08/11/2024,00,08/11/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,08/11/2024,00,08/11/2024,1,8240
17,1024,030,1,224-4,0503815,17,12A232,05,41353,0041,3,1,0,00,12/11/2024,00,12/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,12/11/2024,00,12/11/2024,1,8240
17,1024,030,1,224-4,0503815,17,12A232,05,41353,0123,4,1,0,00,30/10/2024,00,30/10/2024,1,-,-,10,2,03,01,01,01,-,01,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8240
17,1024,030,1,224-4,0503815,17,12A232,05,41353,0008,1,1,0,00,13/11/2024,00,13/11/2024,2,-,-,07,1, , ,05,03,-,07,00,00,-, ,00,13/11/2024,00,13/11/2024,1,8240
33,1024,002,1,143-9,0600117,33,11A232,06,40086,0140,3,1,0,00,14/11/2024,00,14/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,14/11/2024,00,14/11/2024,1,9080
33,1024,002,1,143-9,0600117,33,11A232,06,40086,0103,4,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9080
33,1024,002,1,143-9,0600117,33,11A232,06,40086,0088,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9080
33,1024,002,1,143-9,0600117,33,11A232,06,40086,0049,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9080
33,1024,002,1,127-A,0600292,33,11A232,06,40091,0012,3,1,0,00,11/11/2024,00,11/11/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,11/11/2024,00,11/11/2024,1,8249
33,1024,002,1,127-A,0600292,33,11A232,06,40091,0164,4,1,0,00,29/10/2024,00,29/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8249
33,1024,002,1,127-A,0600292,33,11A232,06,40091,0043,1,1,0,00,05/11/2024,00,05/11/2024,2,-,-,06,1, , ,01,01,-,06,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8249
33,1024,002,1,127-A,0600292,33,11A232,06,40091,0091,2,1,0,00,05/11/2024,00,05/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8249
33,1024,002,1,054-9,0600347,33,11A232,06,40095,0128,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8774
33,1024,002,1,054-9,0600347,33,11A232,06,40095,0125,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8774
33,1024,002,1,054-9,0600347,33,11A232,06,40095,0058,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8774
33,1024,002,1,054-9,0600347,33,11A232,06,40095,0007,1,1,0,03,12/11/2024,03,12/11/2024,2,-,-, , , , , , ,-, , , ,-, ,03,12/11/2024,03,12/11/2024,1,0
33,1024,002,1,101-5,0600398,33,11A232,06,40098,0023,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,08,1, , ,01,01,-,08,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8615
33,1024,002,1,101-5,0600398,33,11A232,06,40098,0012,4,1,0,03,15/11/2024,03,15/11/2024,2,-,-, , , , , , ,-, , , ,-, ,03,15/11/2024,03,15/11/2024,1,0
33,1024,002,1,101-5,0600398,33,11A232,06,40098,0059,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8615
33,1024,002,1,101-5,0600398,33,11A232,06,40098,0092,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8615
33,1024,002,1,127-A,0600250,33,12A232,06,40117,0041,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8296
33,1024,002,1,127-A,0600250,33,12A232,06,40117,0080,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8296
