R_DEF_MOD,PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,TIPO,ELEGIDO,FACTOR,FAC_MOD
00,1023,6,11B211,06,40286,4,1,0,01,-,1,1,1,48,02/02/1975,1,04,3,2,6,01,4,4,3,2,006000,1,1,6379,12847
00,1023,6,11B211,06,40286,2,1,0,02,-,1,3,1,22,29/01/2001,1,07,2,1,6,06, , , , , ,1, ,6379,0
00,1023,6,11B211,06,40286,3,1,1,02,-,1,2,1,20,21/10/2002,1,04,3,2,1,01,7,2,3,2,999999,1, ,6379,0
00,1023,6,11B211,06,40286,1,1,1,01,-,1,1,1,24,20/07/1999,1,06,1,2,6,01,5,5,3,2,999999,1,1,6379,6424
00,1023,6,11B211,06,40286,2,1,0,01,-,1,1,2,52,20/10/1970,1,03,3,2,6,01,5,5,3,2,003100,1,1,6379,12847
00,1023,1,12A226,06,40313,1,1,0,04,-,1,3,2,09,24/11/2013,1,02,4,1, , , , , , , ,1, ,7642,0
00,1023,1,12A226,06,40313,1,1,0,01,-,1,1,2,49,14/12/1973,1,06,2,2,6,01,5,5,2,1,003000,1,1,7642,15481
00,1023,1,12A226,06,40313,3,1,0,01,-,1,1,2,73,15/09/1950,1,06,2,2,4,08, , , , , ,1, ,7642,0
00,1023,1,12A226,06,40313,1,1,0,02,-,1,8,1,25,03/10/1998,1,07,3,2,6,01,1,5,3,2,999999,1, ,7642,0
00,1023,1,12A226,06,40313,4,1,0,02,-,1,3,1,59,14/11/1963,1,03,3,2,6,08, , , , , ,1,1,7642,15481
00,1023,1,12A226,06,40313,2,1,0,01,-,1,1,1,72,02/11/1950,1,07,3,2,5,08, , , , , ,1,1,7642,7741
00,1023,1,12A226,06,40313,3,1,0,02,-,1,3,1,37,11/01/1986,1,04,3,2,6,01,5,5,3,2,007000,1,1,7642,15481
00,1023,1,12A226,06,40313,1,1,0,05,-,1,3,2,09,24/11/2013,1,02,4,1, , , , , , , ,1, ,7642,0
00,1023,1,12A226,06,40313,1,1,0,03,-,1,3,2,11,08/01/2012,1,02,5,1, , , , , , , ,1, ,7642,0
00,1023,1,12A226,06,40313,4,1,0,01,-,1,1,2,78,05/01/1945,1,02,6,2,4,08, , , , , ,1, ,7642,0
00,1023,4,12A223,06,40342,2,1,0,03,-,1,8,2,55,26/10/1967,1,03,3,2,6,04, , , , , ,1, ,6352,0
00,1023,4,12A223,06,40342,1,1,0,01,-,1,1,1,44,21/01/1979,1,08,3,2,5,01,5,5,2,2,999999,1, ,6352,0
00,1023,4,12A223,06,40342,3,1,0,02,-,1,2,1,62,18/11/1960,1,03,3,2,1,01,7,3,2,1,002500,1,1,6352,12867
00,1023,4,12A223,06,40342,2,1,0,01,-,1,1,1,83,10/11/1939,1,02,2,2,4,08, , , , , ,1,1,6352,19300
00,1023,4,12A223,06,40342,4,1,0,01,-,1,1,1,61,15/02/1962,1,02,5,2,5,08, , , , , ,1, ,6352,0
00,1023,4,12A223,06,40342,1,1,0,02,-,1,2,2,45,13/12/1977,1,08,3,2,5,01,5,5,2,3,015000,1,1,6352,12867
00,1023,4,12A223,06,40342,4,1,0,02,-,1,2,2,65,01/06/1958,1,03,3,2,5,07, , , , , ,1,1,6352,12867
00,1023,4,12A223,06,40342,3,1,0,01,-,1,1,2,51,05/10/1971,1,02,2,2,1,07, , , , , ,1, ,6352,0
00,1023,4,12A223,06,40342,2,1,0,02,-,1,3,1,50,20/06/1973,1,04,3,2,1,01,5,5,3,2,005300,1, ,6352,0
00,1023,8,13A217,06,40381,4,1,1,02,-,1,6,2,15,06/08/2008,1,03,2,1,6,06, , , , , ,1, ,9099,0
00,1023,8,13A217,06,40381,2,1,0,04,-,1,3,1,17,08/10/2006,1,03,2,1,6,06, , , , , ,1, ,9099,0
00,1023,8,13A217,06,40381,3,1,1,01,-,1,1,1,29,02/09/1994,1,04,3,2,6,01,1,5,3,2,999999,1,1,9099,9256
00,1023,8,13A217,06,40381,2,1,0,03,-,1,3,1,20,06/07/2003,1,04,3,2,6,05, , , , , ,1, ,9099,0
00,1023,8,13A217,06,40381,4,1,1,01,-,1,1,1,19,15/12/2003,1,04,3,2,6,01,5,5,3,1,002800,1,1,9099,9256
00,1023,6,13A217,06,40381,2,1,0,01,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,8,13A217,06,40381,2,1,0,05,-,1,3,1,14,15/06/2009,1,02,6,1,6,06, , , , , ,1, ,9099,0
00,1023,8,13A217,06,40381,1,1,0,01,-,1,1,1,57,11/04/1966,1,04,2,2,3,01,5,5,3,1,999999,1,1,9099,9256
00,1023,8,13A217,06,40381,3,1,1,02,-,1,2,2,17,05/08/2006,1,04,3,1,6,06, , , , , ,1, ,9099,0
00,1023,8,13A217,06,40381,2,1,0,02,-,1,2,2,47,07/04/1976,1,04,3,2,5,04, , , , , ,1,1,9099,18513
00,1023,8,11A217,06,40409,1,1,0,01,-,1,1,2,40,11/05/1983,1,07,3,2,6,01,1,5,3,2,999999,1,1,8011,8067
00,1023,8,11A217,06,40409,4,1,0,04,-,1,3,2,07,07/06/2016,2,01,2,1, , , , , , , ,1, ,8011,0
00,1023,8,11A217,06,40409,4,1,0,03,-,1,3,1,09,03/07/2014,2,02,1,1, , , , , , , ,1, ,8011,0
00,1023,8,11A217,06,40409,4,1,0,02,-,1,2,2,31,17/10/1991,1,06,4,2,5,01,4,4,3,1,003500,1,1,8011,16134
00,1023,8,11A217,06,40409,3,1,1,01,-,1,1,1,40,13/07/1983,1,07,3,2,2,05, , , , , ,1,1,8011,8067
00,1023,8,11A217,06,40409,4,1,0,01,-,1,1,1,40,13/07/1983,1,07,4,2,5,01,1,5,2,1,999999,1, ,8011,0
00,1023,3,12A224,07,40054,2,1,0,01,-,1,1,1,80,03/01/1943,1,07,4,2,5,09, , , , , ,1, ,7826,0
00,1023,3,12A224,07,40054,3,1,0,01,-,1,1,1,59,28/04/1964,1,08,2,2,5,01,1,5,3,3,060000,1,1,7826,15853
00,1023,3,12A224,07,40054,2,1,0,03,-,1,5,2,28,14/05/1995,1,07,4,2,2,07, , , , , ,1,1,7826,23779
00,1023,3,12A224,07,40054,2,1,0,04,-,1,5,2,05,02/11/2017,2,01,3,1, , , , , , , ,1, ,7826,0
00,1023,3,12A224,07,40054,3,1,0,03,-,1,5,1,07,07/03/2016,1,02,1,1, , , , , , , ,1, ,7826,0
00,1023,3,12A224,07,40054,2,1,0,02,-,1,2,2,77,22/05/1946,1,07,4,2,5,07, , , , , ,1, ,7826,0
00,1023,3,12A224,07,40054,1,1,0,01,-,1,1,2,42,24/10/1980,1,04,3,2,6,01,3,7,3,2,999999,1,1,7826,15853
00,1023,3,12A224,07,40054,1,1,0,02,-,1,3,1,25,17/07/1998,1,03,3,2,6,01,3,7,3,2,999999,1, ,7826,0
00,1023,3,12A224,07,40054,3,1,0,02,-,1,2,2,59,19/05/1964,1,06,3,2,5,07, , , , , ,1, ,7826,0
00,1023,7,12A218,07,40059,1,1,0,01,-,1,1,2,41,15/01/1982,1,07,4,2,5,01,3,7,3,3,999999,1, ,7668,0
00,1023,7,12A218,07,40059,3,1,0,05,-,1,5,2,11,05/08/2012,1,02,4,1, , , , , , , ,1, ,7668,0
00,1023,7,12A218,07,40059,3,1,0,04,-,1,3,2,32,14/08/1991,1,04,3,2,5,07, , , , , ,1, ,7668,0
00,1023,7,12A218,07,40059,4,1,1,01,-,1,1,2,31,12/09/1992,1,07,3,2,4,01,4,4,2,1,003000,1,1,7668,7766
00,1023,7,12A218,07,40059,3,1,0,06,-,1,5,2,08,15/10/2014,1,02,2,1, , , , , , , ,1, ,7668,0
00,1023,7,12A218,07,40059,3,1,0,02,-,1,2,2,62,20/01/1961,1,03,3,2,5,07, , , , , ,1, ,7668,0
00,1023,7,12A218,07,40059,3,1,0,01,-,1,1,1,64,24/07/1959,1,07,4,2,5,01,3,7,3,2,003000,1, ,7668,0
00,1023,7,12A218,07,40059,2,1,0,01,-,1,1,2,66,05/08/1957,1,04,3,2,2,07, , , , , ,1,1,7668,7766
00,1023,7,12A218,07,40059,1,1,0,03,-,1,6,1,42,10/02/1981,1,07,4,2,5,01,5,5,3,1,999999,1, ,7668,0
00,1023,7,12A218,07,40059,1,1,0,04,-,3,4,2,65,05/09/1958,2,00, ,2,5,07, , , , , ,1, ,7668,0
00,1023,7,12A218,07,40059,1,1,0,02,-,1,6,2,31,03/07/1992,1,07,4,2,6,01,1,7,3,2,999999,1,1,7668,31065
00,1023,7,12A218,07,40059,4,1,1,02,-,1,3,2,06,02/08/2017,1,01,3,1, , , , , , , ,1, ,7668,0
00,1023,7,12A218,07,40059,3,1,0,03,-,1,5,1,33,15/12/1989,1,04,3,2,5,01,5,4,3,1,001500,1,1,7668,31065
00,1023,7,11A218,07,40065,4,1,0,07,-,1,5,2,02,14/04/2021, , , , , , , , , , , ,1, ,30904,0
00,1023,7,11A218,07,40065,4,1,0,06,-,1,5,1,03,17/02/2020, , , , , , , , , , , ,1, ,30904,0
00,1023,7,11A218,07,40065,4,1,0,04,-,1,3,2,22,27/09/2001,1,03,3,2,1,04, , , , , ,1, ,30904,0
00,1023,7,11A218,07,40065,2,1,0,01,-,1,1,1,51,30/04/1972,1,02,6,2,1,01,5,6,5,1,000500,1, ,30904,0
00,1023,7,11A218,07,40065,2,1,0,04,-,1,3,1,10,18/09/2013,2,00, ,1, , , , , , , ,1, ,30904,0
00,1023,7,11A218,07,40065,4,1,0,01,-,1,1,1,48,08/12/1974,1,03,3,2,1,10, , , , , ,1,1,30904,92711
00,1023,7,11A218,07,40065,3,1,0,04,-,1,3,2,17,16/03/2006,1,04,2,1,6,06, , , , , ,1, ,30904,0
00,1023,7,11A218,07,40065,2,1,0,02,-,1,2,2,38,15/01/1985,1,03,3,2,1,07, , , , , ,1,1,30904,61808
00,1023,7,11A218,07,40065,1,1,0,01,-,1,1,2,51,04/05/1972,1,04,1,2,6,01,5,7,3,2,004200,1,1,30904,30904
00,1023,7,11A218,07,40065,2,1,0,03,-,1,3,1,11,26/05/2012,1,02,3,1, , , , , , , ,1, ,30904,0
00,1023,7,11A218,07,40065,3,1,0,05,-,1,3,2,10,18/07/2013,1,02,3,1, , , , , , , ,1, ,30904,0
00,1023,7,11A218,07,40065,3,1,0,02,-,1,2,2,43,16/06/1980,1,03,3,2,1,07, , , , , ,1, ,30904,0
00,1023,7,11A218,07,40065,4,1,0,02,-,1,2,2,43,28/06/1980,1,02,6,2,1,01,4,4,2,1,000300,1, ,30904,0
00,1023,7,11A218,07,40065,3,1,0,01,-,1,1,1,68,04/08/1955,1,05,4,2,1,01,5,5,5,1,000800,1, ,30904,0
00,1023,5,11A218,07,40065,4,1,0,03,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,6,11A218,07,40065,4,1,0,05,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,7,11A218,07,40065,3,1,0,03,-,1,4,2,65,24/10/1957,2,00, ,2,4,07, , , , , ,1,1,30904,92711
00,1023,2,11A225,07,40217,2,1,0,01,-,1,1,1,54,18/01/1969,1,04,3,2,5,01,5,5,3,2,003100,1, ,8149,0
00,1023,2,11A225,07,40217,4,1,0,05,-,1,3,1,11,04/06/2012,1,02,5,1, , , , , , , ,1, ,8149,0
00,1023,2,11A225,07,40217,4,1,0,03,-,1,3,1,19,05/11/2003,1,03,1,2,6,04, , , , , ,1, ,8149,0
00,1023,2,11A225,07,40217,2,1,0,03,-,3,3,1,04,30/08/2019, , , , , , , , , , , ,1, ,8149,0
00,1023,2,11A225,07,40217,4,1,0,06,-,1,3,2,05,19/04/2018,2,01,2,1, , , , , , , ,1, ,8149,0
00,1023,2,11A225,07,40217,1,1,0,02,-,1,3,1,29,13/09/1994,1,04,3,2,6,01,5,5,4,1,001500,1,1,8149,16412
00,1023,2,11A225,07,40217,2,1,0,02,-,1,2,2,43,18/01/1980,1,03,3,2,5,07, , , , , ,1,1,8149,16412
00,1023,2,11A225,07,40217,4,1,0,01,-,1,1,1,56,23/11/1966,1,07,4,2,5,01,5,7,3,2,004000,1, ,8149,0
00,1023,2,11A225,07,40217,1,1,0,03,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,2,11A225,07,40217,4,1,0,07,-,1,3,1,01,24/06/2022, , , , , , , , , , , ,1, ,8149,0
00,1023,2,11A225,07,40217,4,1,0,02,-,1,2,2,30,13/10/1992,1,03,3,2,5,07, , , , , ,1, ,8149,0
00,1023,2,11A225,07,40217,3,1,0,01,-,1,1,2,52,28/10/1970,1,02,6,2,4,01,5,5,3,1,001200,1,1,8149,8206
00,1023,2,11A225,07,40217,3,1,0,02,-,1,5,2,15,03/10/2008,1,03,3,1,6,06, , , , , ,1, ,8149,0
00,1023,2,11A225,07,40217,1,1,0,01,-,1,1,2,60,10/08/1963,1,03,3,2,2,01,5,5,3,3,001500,1, ,8149,0
00,1023,2,11A225,07,40217,4,1,0,04,-,1,3,1,18,08/11/2004,1,03,1,2,6,01,5,5,3,1,000700,1,1,8149,32824
00,1023,6,11B211,07,40258,3,1,0,02,-,1,2,2,38,12/04/1985,1,02,4,2,5,01,5,5,3,1,001000,1, ,18617,0
00,1023,6,11B211,07,40258,3,1,0,06,-,1,3,1,08,27/07/2015,1,02,1,1, , , , , , , ,1, ,18617,0
00,1023,6,11B211,07,40258,1,1,0,01,-,1,1,1,41,15/07/1982,1,04,3,2,2,01,5,5,3,2,999999,1, ,18617,0
00,1023,6,11B211,07,40258,4,1,0,04,-,1,3,1,10,06/03/2013,1,02,3,1, , , , , , , ,1, ,18617,0
00,1023,6,11B211,07,40258,4,1,0,01,-,1,1,1,37,30/01/1986,1,02,6,2,5,01,4,4,3,1,001250,1,1,18617,56244
00,1023,6,11B211,07,40258,4,1,0,03,-,1,3,2,18,05/04/2005,1,04,1,1,6,06, , , , , ,1, ,18617,0
00,1023,6,11B211,07,40258,2,1,0,02,-,1,2,2,29,05/04/1994,1,04,3,2,5,01,5,5,3,1,001000,1, ,18617,0
00,1023,6,11B211,07,40258,3,1,0,01,-,1,1,1,38,08/07/1985,1,02,1,2,5,01,4,2,5,1,002000,1, ,18617,0
00,1023,6,11B211,07,40258,3,1,0,04,-,1,3,2,18,09/09/2005,1,04,2,1,6,06, , , , , ,1, ,18617,0
00,1023,6,11B211,07,40258,4,1,0,02,-,1,2,2,38,27/03/1985,1,03,3,2,5,01,4,4,3,2,001250,1, ,18617,0
00,1023,6,11B211,07,40258,2,1,0,01,-,1,1,1,29,05/01/1994,1,04,3,2,5,01,5,5,2,1,001500,1,1,18617,37496
00,1023,6,11B211,07,40258,3,1,0,03,-,1,3,2,19,22/02/2004,1,04,3,2,6,01,4,4,3,2,001500,1,1,18617,74992
00,1023,6,11B211,07,40258,1,1,0,02,-,1,4,2,66,02/06/1957,2,00, ,2,4,07, , , , , ,1,1,18617,37496
00,1023,6,11B211,07,40258,3,1,0,05,-,1,3,1,14,04/12/2008,1,03,1,1,6,06, , , , , ,1, ,18617,0
00,1023,2,12A223,07,40338,4,1,0,02,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,4,12A223,07,40338,3,1,0,01,-,1,1,1,62,24/12/1960,1,07,4,2,5,01,1,7,3,3,015000,1, ,8278,0
00,1023,4,12A223,07,40338,3,1,0,05,-,1,3,2,20,20/02/2003,1,07,1,1,6,06, , , , , ,1, ,8278,0
00,1023,4,12A223,07,40338,3,1,0,04,-,1,3,2,22,14/07/2001,1,07,5,2,6,07, , , , , ,1,1,8278,41922
00,1023,4,12A223,07,40338,3,1,0,02,-,1,2,2,57,08/09/1966,1,07,4,2,5,01,6,1,1,4,999999,1, ,8278,0
00,1023,4,12A223,07,40338,3,1,0,06,-,1,3,1,13,22/07/2010,1,02,5,1,6,06, , , , , ,1, ,8278,0
00,1023,4,12A223,07,40338,2,1,0,01,-,1,1,2,65,24/03/1958,1,05,3,2,3,01,4,4,5,1,999999,1,1,8278,8384
00,1023,4,12A223,07,40338,3,1,0,03,-,1,4,2,92,06/07/1931,1,02,1,2,4,07, , , , , ,1, ,8278,0
00,1023,4,12A223,07,40338,1,1,0,01,-,1,1,1,49,23/03/1974,1,07,4,2,6,01,5,5,3,2,008500,1,1,8278,8384
00,1023,4,12A223,07,40338,4,1,0,01,-,1,1,1,57,31/12/1965,1,03,3,2,4,01,5,6,5,1,002000,1,1,8278,8384
00,1023,5,11B212,07,40354,2,1,0,02,-,1,4,1,80,30/05/1943,2,00, ,2,4,07, , , , , ,1, ,5949,0
00,1023,5,11B212,07,40354,2,1,0,03,-,1,3,1,23,20/05/2000,1,07,4,1,6,01,1,5,4,2,002000,1, ,5949,0
00,1023,5,11B212,07,40354,4,1,0,01,-,1,1,2,44,03/03/1979,1,07,4,2,6,01,4,5,5,2,001500,1,1,5949,5991
00,1023,5,11B212,07,40354,1,1,0,02,-,1,2,2,21,13/12/2001,2,02,6,2,1,07, , , , , ,1,1,5949,11982
00,1023,5,11B212,07,40354,1,1,0,01,-,1,1,1,24,12/12/1998,1,02,6,2,1,01,7,5,3,1,002000,1, ,5949,0
00,1023,5,11B212,07,40354,1,1,0,05,-,1,3,1,02,16/01/2021, , , , , , , , , , , ,1, ,5949,0
00,1023,5,11B212,07,40354,1,1,0,04,-,1,3,2,05,20/11/2017,2,01,2,1, , , , , , , ,1, ,5949,0
00,1023,5,11B212,07,40354,2,1,0,01,-,1,1,2,41,31/12/1981,1,07,4,2,2,01,1,7,3,2,999999,1,1,5949,23963
00,1023,5,11B212,07,40354,3,1,0,04,-,1,3,2,22,26/07/2001,1,04,3,1,6,06, , , , , ,1, ,5949,0
00,1023,5,11B212,07,40354,2,1,0,05,-,1,3,1,15,04/04/2008,1,03,2,1,6,06, , , , , ,1, ,5949,0
00,1023,5,11B212,07,40354,2,1,0,04,-,1,3,2,20,15/08/2003,1,07,1,1,6,06, , , , , ,1, ,5949,0
00,1023,5,11B212,07,40354,3,1,0,03,-,1,3,1,23,01/09/2000,1,07,4,2,6,01,4,4,3,2,999999,1, ,5949,0
00,1023,5,11B212,07,40354,3,1,0,01,-,1,1,1,57,22/05/1966,1,07,4,2,5,01,1,5,2,1,999999,1, ,5949,0
00,1023,5,11B212,07,40354,4,1,0,02,-,3,7,2,17,22/10/2005,1,04,3,1,6,06, , , , , ,1, ,5949,0
00,1023,5,11B212,07,40354,3,1,0,02,-,1,2,2,49,21/03/1974,1,07,4,2,5,01,4,4,2,1,001500,1,1,5949,23963
00,1023,5,11B212,07,40354,1,1,0,03,-,1,3,2,06,01/03/2017,2,02,1,1, , , , , , , ,1, ,5949,0
00,1023,4,11A223,07,40369,2,1,0,03,-,1,3,2,09,15/10/2013,1,02,3,1, , , , , , , ,1, ,7009,0
00,1023,4,11A223,07,40369,4,1,1,05,-,1,3,1,03,30/11/2019, , , , , , , , , , , ,1, ,7009,0
00,1023,4,11A223,07,40369,4,1,1,03,-,1,3,2,08,13/12/2014,1,02,2,1, , , , , , , ,1, ,7009,0
00,1023,4,11A223,07,40369,4,1,1,02,-,1,2,2,26,07/03/1997,1,02,6,2,1,07, , , , , ,1,1,7009,14117
00,1023,4,11A223,07,40369,1,1,0,01,-,1,1,1,68,20/03/1955,1,07,4,2,1,01,1,5,2,3,003000,1,1,7009,14117
00,1023,4,11A223,07,40369,2,1,0,04,-,1,3,1,08,08/07/2015,1,02,1,1, , , , , , , ,1, ,7009,0
00,1023,4,11A223,07,40369,2,1,0,02,-,1,2,2,32,15/10/1990,1,07,4,2,1,07, , , , , ,1,1,7009,14117
00,1023,4,11A223,07,40369,4,1,1,06,-,1,3,2,00,03/01/2023, , , , , , , , , , , ,1, ,7009,0
00,1023,4,11A223,07,40369,2,1,0,01,-,1,1,1,29,30/01/1994,1,07,4,2,1,01,3,5,1,2,003000,1, ,7009,0
00,1023,4,11A223,07,40369,4,1,1,04,-,1,3,1,04,04/10/2018, , , , , , , , , , , ,1, ,7009,0
00,1023,4,11A223,07,40369,1,1,0,02,-,1,2,2,53,07/03/1970,1,03,3,2,1,07, , , , , ,1, ,7009,0
00,1023,4,11A223,07,40369,4,1,1,01,-,1,1,1,28,24/08/1995,1,03,3,2,1,01,5,5,3,2,001500,1, ,7009,0
00,1023,8,11A217,07,40379,4,1,0,03,-,1,5,1,24,23/06/1999,1,07,4,2,5,01,4,4,3,2,001300,1, ,7585,0
00,1023,8,11A217,07,40379,3,1,0,02,-,1,2,2,46,16/10/1977,1,07,4,2,5,01,3,7,3,2,999999,1, ,7585,0
00,1023,8,11A217,07,40379,3,1,0,05,-,1,3,2,11,31/07/2012,1,02,3,1, , , , , , , ,1, ,7585,0
00,1023,8,11A217,07,40379,3,1,0,04,-,1,3,2,12,06/02/2011,1,02,4,1,6,06, , , , , ,1, ,7585,0
00,1023,8,11A217,07,40379,4,1,0,04,-,1,3,2,24,29/11/1998,1,04,3,2,5,07, , , , , ,1, ,7585,0
00,1023,8,11A217,07,40379,4,1,0,06,-,1,5,2,03,16/04/2020, , , , , , , , , , , ,1, ,7585,0
00,1023,8,11A217,07,40379,2,1,1,01,-,1,1,2,60,30/06/1963,2,00, ,2,2,01,7,5,2,1,000300,1,1,7585,22916
00,1023,8,11A217,07,40379,2,1,1,03,-,1,3,1,30,30/06/1993,2,00, ,2,6,01,5,5,5,1,999999,1, ,7585,0
00,1023,8,11A217,07,40379,3,1,0,01,-,1,1,1,47,10/10/1976,1,07,4,2,5,01,3,7,3,2,999999,1, ,7585,0
00,1023,8,11A217,07,40379,4,1,0,01,-,1,1,2,48,24/07/1975,1,03,3,2,5,07, , , , , ,1, ,7585,0
00,1023,8,11A217,07,40379,2,1,1,02,-,1,3,1,45,30/06/1978,1,07,5,2,6,01,4,4,3,1,999999,1, ,7585,0
00,1023,8,11A217,07,40379,4,1,0,05,-,1,3,2,16,24/04/2007,1,03,2,1,6,06, , , , , ,1, ,7585,0
00,1023,8,11A217,07,40379,4,1,0,02,-,1,2,1,47,29/05/1976,1,03,3,2,5,01,5,5,2,1,000100,1,1,7585,30554
00,1023,8,11A217,07,40379,3,1,0,03,-,1,3,2,20,07/10/2003,1,04,3,1,6,06, , , , , ,1,1,7585,22916
00,1023,1,13A226,07,40408,1,1,0,02,-,1,2,2,44,21/02/1979,1,05,3,2,5,01,4,4,2,1,999999,1,1,8824,17952
00,1023,1,13A226,07,40408,1,1,0,01,-,1,1,1,50,27/11/1972,1,07,4,2,6,01,3,7,3,2,999999,1, ,8824,0
00,1023,1,13A226,07,40408,1,1,0,03,-,1,3,1,17,18/12/2005,1,04,3,1,6,06, , , , , ,1, ,8824,0
00,1023,1,13A226,07,40408,2,1,0,01,-,1,1,1,24,25/01/1999,1,07,3,2,6,01,5,5,1,3,015000,1,1,8824,8976
00,1023,1,13A226,07,40408,1,1,0,04,-,1,3,2,14,04/09/2009,1,03,2,1,6,06, , , , , ,1, ,8824,0
00,1023,1,11A226,07,40412,4,1,0,01,-,1,1,1,43,16/08/1980,1,04,2,2,2,01,5,5,2,1,001800,1,1,7389,7441
00,1023,1,11A226,07,40412,2,1,0,01,-,1,1,1,39,13/12/1983,1,07,4,2,2,01,4,4,2,1,012000,1,1,7389,7441
00,1023,1,11A226,07,40412,1,1,0,02,-,1,7,2,21,21/05/2002,1,03,3,2,6,01,5,5,3,2,001700,1,1,7389,14882
00,1023,1,11A226,07,40412,1,1,0,01,-,1,1,2,86,31/03/1937,1,02,6,2,6,07, , , , , ,1, ,7389,0
00,1023,1,11A226,07,40412,3,1,0,01,-,1,1,1,52,02/04/1971,1,08,2,2,3,01,3,7,3,2,003000,1,1,7389,7441
00,1023,5,11B212,07,40418,2,1,0,01,-,1,1,1,31,06/11/1991,1,02,1,2,1,04, , , , , ,1, ,9155,0
00,1023,5,11B212,07,40418,1,1,0,01,-,1,1,1,49,20/11/1973,1,03,3,2,6,01,5,7,3,2,002500,1,1,9155,9219
00,1023,5,11B212,07,40418,3,1,0,02,-,1,2,2,36,23/04/1987,1,03,2,2,1,07, , , , , ,1,1,9155,18439
00,1023,5,11B212,07,40418,3,1,0,05,-,1,3,2,01,23/02/2022, , , , , , , , , , , ,1, ,9155,0
00,1023,5,11B212,07,40418,3,1,0,04,-,1,3,1,06,14/03/2017,2,01,2,1, , , , , , , ,1, ,9155,0
00,1023,5,11B212,07,40418,3,1,0,03,-,1,3,2,11,06/11/2011,1,02,4,1, , , , , , , ,1, ,9155,0
00,1023,5,11B212,07,40418,4,1,1,02,-,1,2,2,20,02/02/2003,1,03,2,2,1,01,7,2,3,1,001250,1,1,9155,18439
00,1023,5,11B212,07,40418,4,1,1,01,-,1,1,1,43,01/07/1980,1,03,3,2,1,01,7,2,4,2,002600,1, ,9155,0
00,1023,5,11B212,07,40418,3,1,0,01,-,1,1,1,36,31/08/1987,1,03,2,2,1,01,7,5,2,1,002000,1, ,9155,0
00,1023,5,11B212,07,40418,4,1,1,03,-,1,3,1,03,07/10/2020, , , , , , , , , , , ,1, ,9155,0
00,1023,5,11B212,07,40418,2,1,0,02,-,1,2,2,22,06/10/2000,1,04,3,2,1,01,5,5,5,1,001000,1,1,9155,18439
00,1023,5,11B212,07,40418,2,1,0,03,-,1,3,1,03,05/03/2020, , , , , , , , , , , ,1, ,9155,0
00,1023,3,12A224,08,40024,3,1,0,03,-,1,3,2,14,07/08/2009,1,03,2,1,6,06, , , , , ,1, ,7478,0
00,1023,3,12A224,08,40024,2,1,0,01,-,1,1,2,72,08/04/1951,1,06,3,2,4,07, , , , , ,1,1,7478,15148
00,1023,3,12A224,08,40024,2,1,0,02,-,1,3,2,47,24/12/1975,1,04,3,2,6,01,5,5,3,2,999999,1, ,7478,0
00,1023,3,12A224,08,40024,3,1,0,01,-,1,1,2,77,10/12/1945,1,02,6,2,4,08, , , , , ,1, ,7478,0
00,1023,3,12A224,08,40024,4,1,0,01,-,1,1,1,79,17/05/1944,1,02,6,2,5,08, , , , , ,1,1,7478,15148
00,1023,3,12A224,08,40024,3,1,0,04,-,1,5,1,33,06/03/1990,1,04,2,2,6,04, , , , , ,1,1,7478,22722
00,1023,3,12A224,08,40024,3,1,0,02,-,1,3,2,54,14/03/1969,1,04,3,2,3,01,5,5,3,1,999999,1, ,7478,0
00,1023,3,12A224,08,40024,1,1,0,02,-,1,2,2,56,18/09/1967,1,06,3,2,5,07, , , , , ,1, ,7478,0
00,1023,3,12A224,08,40024,4,1,0,02,-,1,2,2,78,04/12/1944,1,03,3,2,5,07, , , , , ,1, ,7478,0
00,1023,3,12A224,08,40024,1,1,0,01,-,1,1,1,59,17/02/1964,1,03,3,2,5,01,5,3,3,1,999999,1,1,7478,15148
00,1023,3,13A224,08,40026,3,1,0,03,-,1,3,2,26,28/09/1997,1,07,8,1,6,01,1,5,3,2,999999,1,1,14350,92894
00,1023,3,13A224,08,40026,4,1,0,01,-,1,1,2,49,10/10/1973,1,08,2,2,6,01,5,5,2,2,999999,1, ,14350,0
00,1023,3,13A224,08,40026,4,1,0,03,-,1,7,2,42,11/03/1981,1,07,5,2,6,01,1,5,3,3,999999,1, ,14350,0
00,1023,3,13A224,08,40026,3,1,0,01,-,1,1,1,53,23/10/1969,1,09,3,2,5,01,1,5,2,1,999999,1, ,14350,0
00,1023,3,13A224,08,40026,4,1,0,02,-,1,7,1,30,02/06/1993,1,07,5,2,6,01,5,5,3,2,999999,1,1,14350,55737
00,1023,3,13A224,08,40026,3,1,0,05,-,1,3,2,19,21/07/2004,1,07,2,1,6,06, , , , , ,1, ,14350,0
00,1023,3,13A224,08,40026,3,1,0,02,-,1,2,2,50,21/07/1973,1,07,8,2,5,01,1,5,2,1,999999,1, ,14350,0
